,Name,DateTime,OutcomeType,AnimalType,AgeuponOutcome,Color,Day_of_Week,Hour_0,Hour_12and13,Hour_14and15,Hour_16and19,Hour_17and18,Hour_7and8,Hour_9,Hour_other_time,My_Breeds_Australian Cattle Dog,My_Breeds_Australian Shepherd,My_Breeds_Border Collie,My_Breeds_Boxer,My_Breeds_Bulldog,My_Breeds_Catahoula,My_Breeds_Chihuahua Shorthair,My_Breeds_Dachshund,My_Breeds_Domestic Longhair,My_Breeds_Domestic Medium Hair,My_Breeds_Domestic Shorthair,My_Breeds_German Shepherd,My_Breeds_Husky,My_Breeds_Labrador Retriever,My_Breeds_Miniature Poodle,My_Breeds_Pit Bull,My_Breeds_Rat Terrier,My_Breeds_Rottweiler,My_Breeds_Siamese,My_Breeds_other
8030,1,2015-01-28 13:36:00,Return_to_owner,0,8.0,White/Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17834,1,2015-06-27 13:49:00,Adoption,1,3.0,White/Brown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
743,0,2015-03-10 16:12:00,Transfer,1,1.0,Black/Brown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6003,1,2015-02-06 17:26:00,Return_to_owner,1,1.0,Cream,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20153,0,2015-04-02 00:00:00,Transfer,1,1.0,White/Gray,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17805,0,2014-03-27 14:44:00,Transfer,1,5.0,Black/Tan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24399,1,2015-11-14 16:00:00,Adoption,0,0.25,Tortie,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18455,0,2014-04-18 17:57:00,Transfer,1,0.25,Tricolor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8777,1,2016-01-27 10:41:00,Adoption,1,6.0,Chocolate,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18389,1,2015-03-17 11:44:00,Return_to_owner,1,9.0,Black,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14301,0,2014-08-27 08:50:00,Adoption,0,0.16666666666666666,White/Brown Tabby,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4127,0,2015-02-08 13:55:00,Transfer,1,0.08333333333333333,Brown/White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19177,1,2014-09-06 17:11:00,Return_to_owner,1,5.0,White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26117,1,2015-06-30 13:09:00,Transfer,1,1.0,Red/White,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24987,0,2013-11-11 19:14:00,Adoption,1,0.16666666666666666,White/Brown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3322,0,2015-04-27 13:33:00,Transfer,0,0.037037037037037035,Calico,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15675,1,2015-11-24 17:05:00,Adoption,1,0.3333333333333333,White/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19585,1,2014-08-23 18:15:00,Adoption,0,6.0,White/Brown Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16808,1,2013-12-20 11:22:00,Return_to_owner,1,15.0,White/Tan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7126,1,2015-05-17 16:51:00,Return_to_owner,1,1.0,Tan/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7177,0,2015-11-07 11:56:00,Euthanasia,0,0.08333333333333333,Brown Tabby/White,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22321,1,2015-07-18 17:20:00,Adoption,0,0.25,Brown Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1710,0,2014-05-08 19:22:00,Transfer,0,0.037037037037037035,Tortie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24485,0,2013-11-29 13:55:00,Transfer,1,0.4166666666666667,White/Brown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8299,1,2016-01-27 13:42:00,Adoption,0,0.3333333333333333,Brown Tabby/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25917,0,2016-01-26 13:14:00,Transfer,0,1.0,Seal Point,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12850,0,2016-01-15 08:01:00,Adoption,0,0.25,Brown Tabby,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14949,0,2014-08-09 09:00:00,Transfer,0,1.0,Black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5423,1,2015-08-18 11:37:00,Transfer,1,3.0,Fawn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17435,0,2014-02-26 15:10:00,Transfer,0,2.0,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19204,0,2014-01-20 18:30:00,Euthanasia,1,1.0,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21686,1,2015-09-27 18:07:00,Adoption,1,0.25,Tricolor,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23096,1,2014-10-18 17:46:00,Adoption,1,1.0,Black/Tan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15667,0,2014-04-02 15:14:00,Transfer,0,0.00821917808219178,Black Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11094,1,2015-06-25 12:44:00,Adoption,1,12.0,Brown/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20687,1,2014-07-24 18:54:00,Return_to_owner,1,2.0,Black/White,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070,1,2014-07-17 15:39:00,Transfer,0,0.08333333333333333,Brown Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26249,1,2014-06-16 17:39:00,Adoption,0,0.16666666666666666,White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23726,0,2015-06-04 09:48:00,Euthanasia,0,6.0,Brown Tabby/White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
531,1,2014-07-21 14:57:00,Return_to_owner,1,3.0,White/Tricolor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7023,1,2014-07-04 12:06:00,Died,0,0.08333333333333333,Brown Tabby,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16047,1,2013-11-09 16:07:00,Return_to_owner,1,10.0,Black/Brown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6517,1,2016-01-11 14:06:00,Adoption,0,0.4166666666666667,Flame Point,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24651,0,2015-07-15 16:13:00,Transfer,0,0.05555555555555555,Brown Tabby,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3500,1,2015-07-09 12:47:00,Adoption,0,0.16666666666666666,Black/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7639,1,2013-11-14 18:39:00,Adoption,0,0.16666666666666666,Orange Tabby/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15430,0,2015-07-18 15:59:00,Adoption,0,0.16666666666666666,Black,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26504,1,2014-03-25 10:54:00,Adoption,0,0.16666666666666666,Black,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7711,1,2014-03-30 16:38:00,Adoption,0,10.0,Tortie,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8243,0,2013-12-09 17:01:00,Transfer,1,0.5833333333333334,Apricot,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17030,1,2015-12-21 18:08:00,Adoption,0,0.16666666666666666,Tortie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9225,1,2015-09-12 17:40:00,Adoption,0,0.16666666666666666,Brown Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9775,1,2013-12-30 17:50:00,Adoption,1,0.8333333333333334,Brown/Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7064,0,2015-11-28 18:52:00,Adoption,0,0.16666666666666666,Blue Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383,1,2014-12-18 13:35:00,Transfer,0,0.3333333333333333,Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7504,0,2015-06-30 09:41:00,Euthanasia,0,4.0,Orange Tabby,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9833,1,2016-01-21 12:28:00,Adoption,1,0.25,Black Brindle/White,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,1,2014-11-21 17:07:00,Transfer,1,1.0,Tan/Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14725,1,2014-10-18 18:19:00,Adoption,0,0.3333333333333333,Brown Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24777,1,2015-12-10 16:50:00,Return_to_owner,1,0.5,Fawn,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13717,1,2013-11-10 16:59:00,Return_to_owner,1,2.0,Chocolate/Brown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12083,1,2015-09-30 12:11:00,Transfer,0,0.8333333333333334,White/Orange Tabby,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15591,1,2016-01-18 17:30:00,Adoption,1,0.5,Gray/Tan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22197,1,2015-08-04 16:46:00,Transfer,1,8.0,Tan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26709,0,2015-10-24 00:00:00,Adoption,1,0.08333333333333333,Sable/Buff,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11712,1,2014-02-27 16:34:00,Adoption,1,1.0,Brown/White,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,1,2013-10-31 11:55:00,Return_to_owner,1,2.0,Chocolate/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6494,1,2014-11-16 15:34:00,Return_to_owner,1,10.0,White/Blue Merle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7846,1,2013-10-26 10:32:00,Adoption,1,6.0,Tricolor,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20828,0,2015-11-10 13:03:00,Transfer,0,7.0,Blue Tabby/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7076,1,2014-08-29 13:22:00,Adoption,0,0.25,Orange Tabby/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8488,0,2013-12-20 11:00:00,Euthanasia,0,0.16666666666666666,Torbie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9387,1,2015-05-31 00:00:00,Transfer,0,3.0,Brown Tabby/White,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25110,1,2014-06-07 17:09:00,Adoption,1,0.25,Brown/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17821,1,2013-12-03 11:04:00,Transfer,1,8.0,Chocolate,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24102,1,2014-02-24 14:28:00,Adoption,1,0.16666666666666666,Red/White,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24700,1,2014-05-25 18:15:00,Adoption,0,0.16666666666666666,Brown Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
864,1,2014-05-24 17:03:00,Adoption,1,0.08333333333333333,White/Brown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11807,1,2015-07-15 11:47:00,Adoption,1,0.08333333333333333,Tricolor,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13439,0,2015-09-18 18:00:00,Transfer,0,0.05555555555555555,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13270,1,2014-10-24 18:40:00,Adoption,1,0.8333333333333334,White/Tan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1033,1,2014-08-11 18:30:00,Adoption,1,0.16666666666666666,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3459,1,2014-12-26 15:27:00,Transfer,1,3.0,Tan/Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
596,1,2015-07-05 17:53:00,Adoption,0,3.0,Brown Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4660,1,2014-05-15 17:53:00,Transfer,1,1.0,Black/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14006,1,2014-04-03 14:16:00,Euthanasia,1,5.0,Brown Brindle/White,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6630,0,2014-12-13 13:32:00,Euthanasia,0,0.3333333333333333,Brown Tabby,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23990,1,2015-09-19 17:42:00,Adoption,1,1.0,Brown/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
824,1,2013-12-06 18:22:00,Adoption,1,2.0,Brown Brindle/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8746,1,2014-08-10 17:54:00,Adoption,1,0.16666666666666666,Chocolate/Tan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6261,1,2014-10-22 18:00:00,Return_to_owner,1,0.16666666666666666,Brown Brindle/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2224,0,2014-03-01 13:21:00,Transfer,1,0.08333333333333333,Black/Brown Brindle,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8557,0,2014-01-24 14:29:00,Transfer,0,0.4166666666666667,Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6917,1,2015-07-19 11:18:00,Adoption,1,1.0,Brown/White,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14645,1,2014-12-15 13:15:00,Adoption,1,0.4166666666666667,Brown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22383,1,2015-10-07 14:22:00,Transfer,0,1.0,Calico,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15394,1,2013-11-01 11:37:00,Adoption,1,0.25,Black,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15624,1,2015-07-14 13:25:00,Transfer,1,2.0,Black/Tan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8390,1,2014-06-02 14:04:00,Transfer,0,0.08333333333333333,Blue,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10621,1,2014-02-25 14:31:00,Adoption,1,0.16666666666666666,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11383,0,2015-11-08 09:03:00,Euthanasia,1,2.0,Tricolor,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22188,1,2015-04-28 12:12:00,Adoption,1,0.16666666666666666,Brown Brindle/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4599,0,2014-09-14 12:24:00,Euthanasia,1,3.0,Black,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23664,1,2014-10-20 11:51:00,Transfer,1,2.0,White/Black,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15165,0,2015-06-24 11:43:00,Transfer,0,0.01643835616438356,Black/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19636,0,2015-10-11 17:40:00,Died,0,7.0,Black/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17778,0,2015-09-20 09:00:00,Transfer,0,3.0,Black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23556,1,2015-08-14 13:22:00,Transfer,1,2.0,Yellow,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20007,0,2015-01-19 13:32:00,Adoption,1,1.0,Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2342,1,2015-06-24 14:29:00,Adoption,0,0.16666666666666666,Blue/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8384,1,2015-03-13 14:13:00,Return_to_owner,1,3.0,White/Red,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18397,1,2015-05-07 13:26:00,Return_to_owner,1,1.0,Black/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14933,1,2014-03-21 11:30:00,Transfer,1,1.0,White/Brown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16000,1,2015-07-27 12:54:00,Return_to_owner,1,1.0,Brown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7077,1,2016-02-02 00:00:00,Transfer,1,1.0,Blue/White,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23719,1,2016-02-06 16:24:00,Adoption,1,1.0,Black Brindle/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22249,1,2015-11-28 17:42:00,Adoption,0,0.16666666666666666,Torbie,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21694,1,2016-01-23 16:01:00,Transfer,1,0.08333333333333333,Black,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2626,1,2014-09-21 17:54:00,Adoption,1,0.16666666666666666,Tan/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8152,1,2014-07-12 20:01:00,Adoption,0,0.25,Calico,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10217,1,2014-10-04 18:51:00,Adoption,0,0.16666666666666666,Torbie,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14030,1,2015-02-11 16:40:00,Transfer,1,1.0,Black/White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7227,1,2014-12-08 17:58:00,Adoption,0,0.16666666666666666,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25718,1,2016-01-20 18:59:00,Adoption,1,0.16666666666666666,White/Tan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14757,0,2015-07-22 14:49:00,Transfer,0,0.037037037037037035,Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5438,1,2014-03-18 19:00:00,Return_to_owner,1,7.0,White/Tan,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11886,1,2015-07-07 17:26:00,Adoption,1,1.0,White/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20114,1,2014-01-02 14:39:00,Transfer,0,0.16666666666666666,Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21263,1,2016-01-25 00:00:00,Transfer,1,1.0,White/Tan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18136,1,2014-01-23 16:30:00,Transfer,1,1.0,Black/Brown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6175,1,2014-10-15 15:05:00,Transfer,0,0.08333333333333333,Torbie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6170,1,2014-03-30 16:24:00,Return_to_owner,1,4.0,Gray/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10012,1,2015-11-06 13:25:00,Return_to_owner,1,3.0,Fawn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7574,1,2015-09-13 14:07:00,Adoption,1,5.0,White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1625,1,2014-06-23 13:38:00,Transfer,0,0.08333333333333333,Blue/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16224,0,2014-03-03 18:40:00,Transfer,0,0.05555555555555555,Black Smoke/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19530,1,2013-12-02 12:37:00,Adoption,1,0.9166666666666666,Sable/Tan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19843,1,2015-04-18 18:43:00,Adoption,1,1.0,Black/Brown Brindle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6093,0,2014-12-15 09:00:00,Transfer,0,0.25,Brown Tabby,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19764,1,2016-01-13 18:33:00,Adoption,1,1.0,White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2124,1,2013-12-13 18:15:00,Transfer,1,0.5833333333333334,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7658,1,2014-11-03 18:12:00,Adoption,1,0.16666666666666666,White/Brown Brindle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
